solver,metric,snr,value
VD-OMP,FDR,0.500000,0.012917
VD-OMP,TPR,0.500000,0.215500
VD-OMP,AvgL,0.500000,6.250000
VD-OMP,AvgT,0.500000,5.085000
VD-OMP,FDR,0.600000,0.017198
VD-OMP,TPR,0.600000,0.326000
VD-OMP,AvgL,0.600000,5.610000
VD-OMP,AvgT,0.600000,5.415000
VD-OMP,FDR,1.000000,0.025851
VD-OMP,TPR,1.000000,0.872500
VD-OMP,AvgL,1.000000,2.265000
VD-OMP,AvgT,1.000000,5.230000
VD-OMP,FDR,2.000000,0.028321
VD-OMP,TPR,2.000000,0.999500
VD-OMP,AvgL,2.000000,1.125000
VD-OMP,AvgT,2.000000,5.790000
VD-OMP,FDR,5.000000,0.027197
VD-OMP,TPR,5.000000,1.000000
VD-OMP,AvgL,5.000000,1.105000
VD-OMP,AvgT,5.000000,5.755000
VD-AFS_rho_0.3,FDR,0.100000,0.015000
VD-AFS_rho_0.3,TPR,0.100000,0.001000
VD-AFS_rho_0.3,AvgL,0.100000,2.630000
VD-AFS_rho_0.3,AvgT,0.100000,4.570000
VD-AFS_rho_0.3,FDR,0.200000,0.015000
VD-AFS_rho_0.3,TPR,0.200000,0.019000
VD-AFS_rho_0.3,AvgL,0.200000,4.500000
VD-AFS_rho_0.3,AvgT,0.200000,3.965000
VD-AFS_rho_0.3,FDR,0.500000,0.032060
VD-AFS_rho_0.3,TPR,0.500000,0.254500
VD-AFS_rho_0.3,AvgL,0.500000,6.400000
VD-AFS_rho_0.3,AvgT,0.500000,5.035000
VD-AFS_rho_0.3,FDR,0.600000,0.029701
VD-AFS_rho_0.3,TPR,0.600000,0.373500
VD-AFS_rho_0.3,AvgL,0.600000,5.905000
VD-AFS_rho_0.3,AvgT,0.600000,5.320000
VD-AFS_rho_0.3,FDR,1.000000,0.027242
VD-AFS_rho_0.3,TPR,1.000000,0.880000
VD-AFS_rho_0.3,AvgL,1.000000,2.510000
VD-AFS_rho_0.3,AvgT,1.000000,5.405000
VD-AFS_rho_0.3,FDR,2.000000,0.027610
VD-AFS_rho_0.3,TPR,2.000000,0.999000
VD-AFS_rho_0.3,AvgL,2.000000,1.125000
VD-AFS_rho_0.3,AvgT,2.000000,5.295000
VD-AFS_rho_0.3,FDR,5.000000,0.029411
VD-AFS_rho_0.3,TPR,5.000000,1.000000
VD-AFS_rho_0.3,AvgL,5.000000,1.115000
VD-AFS_rho_0.3,AvgT,5.000000,5.410000
TLARS,FDR,0.100000,0.020000
TLARS,TPR,0.100000,0.001500
TLARS,AvgL,0.100000,2.805000
TLARS,AvgT,0.100000,4.775000
TLARS,FDR,0.200000,0.022500
TLARS,TPR,0.200000,0.019000
TLARS,AvgL,0.200000,5.230000
TLARS,AvgT,0.200000,5.520000
TLARS,FDR,0.500000,0.050706
TLARS,TPR,0.500000,0.278500
TLARS,AvgL,0.500000,7.380000
TLARS,AvgT,0.500000,7.960000
TLARS,FDR,0.600000,0.057937
TLARS,TPR,0.600000,0.375000
TLARS,AvgL,0.600000,6.750000
TLARS,AvgT,0.600000,8.035000
TLARS,FDR,1.000000,0.049453
TLARS,TPR,1.000000,0.762500
TLARS,AvgL,1.000000,4.370000
TLARS,AvgT,1.000000,8.915000
TLARS,FDR,2.000000,0.038550
TLARS,TPR,2.000000,0.982000
TLARS,AvgL,2.000000,2.015000
TLARS,AvgT,2.000000,6.395000
TLARS,FDR,5.000000,0.030379
TLARS,TPR,5.000000,1.000000
TLARS,AvgL,5.000000,1.215000
TLARS,AvgT,5.000000,4.940000
TOMP,FDR,0.100000,0.015000
TOMP,TPR,0.100000,0.001500
TOMP,AvgL,0.100000,2.805000
TOMP,AvgT,0.100000,5.585000
TOMP,FDR,0.200000,0.007500
TOMP,TPR,0.200000,0.012000
TOMP,AvgL,0.200000,5.205000
TOMP,AvgT,0.200000,5.235000
TOMP,FDR,0.500000,0.015131
TOMP,TPR,0.500000,0.217000
TOMP,AvgL,0.500000,7.100000
TOMP,AvgT,0.500000,6.185000
TOMP,FDR,0.600000,0.016393
TOMP,TPR,0.600000,0.317500
TOMP,AvgL,0.600000,6.880000
TOMP,AvgT,0.600000,6.555000
TOMP,FDR,1.000000,0.023909
TOMP,TPR,1.000000,0.892500
TOMP,AvgL,1.000000,3.030000
TOMP,AvgT,1.000000,6.615000
TOMP,FDR,2.000000,0.028879
TOMP,TPR,2.000000,0.999000
TOMP,AvgL,2.000000,1.175000
TOMP,AvgT,2.000000,5.505000
TOMP,FDR,5.000000,0.033626
TOMP,TPR,5.000000,1.000000
TOMP,AvgL,5.000000,1.165000
TOMP,AvgT,5.000000,5.585000
TAFS_rho_0.3,FDR,0.100000,0.020000
TAFS_rho_0.3,TPR,0.100000,0.001500
TAFS_rho_0.3,AvgL,0.100000,2.805000
TAFS_rho_0.3,AvgT,0.100000,4.450000
TAFS_rho_0.3,FDR,0.200000,0.017417
TAFS_rho_0.3,TPR,0.200000,0.017500
TAFS_rho_0.3,AvgL,0.200000,5.215000
TAFS_rho_0.3,AvgT,0.200000,4.125000
TAFS_rho_0.3,FDR,0.500000,0.028667
TAFS_rho_0.3,TPR,0.500000,0.266500
TAFS_rho_0.3,AvgL,0.500000,7.105000
TAFS_rho_0.3,AvgT,0.500000,5.895000
TAFS_rho_0.3,FDR,0.600000,0.025254
TAFS_rho_0.3,TPR,0.600000,0.388000
TAFS_rho_0.3,AvgL,0.600000,6.575000
TAFS_rho_0.3,AvgT,0.600000,6.550000
TAFS_rho_0.3,FDR,1.000000,0.033054
TAFS_rho_0.3,TPR,1.000000,0.888500
TAFS_rho_0.3,AvgL,1.000000,3.105000
TAFS_rho_0.3,AvgT,1.000000,6.025000
TAFS_rho_0.3,FDR,2.000000,0.032576
TAFS_rho_0.3,TPR,2.000000,0.998000
TAFS_rho_0.3,AvgL,2.000000,1.190000
TAFS_rho_0.3,AvgT,2.000000,4.925000
TAFS_rho_0.3,FDR,5.000000,0.029505
TAFS_rho_0.3,TPR,5.000000,1.000000
TAFS_rho_0.3,AvgL,5.000000,1.165000
TAFS_rho_0.3,AvgT,5.000000,4.930000
